index,innumcluster,overlaps,stretches,position,friction,middleCharge,otherCharge,otherparam,otherpara,AnzahlLinks
2995,1,1.0,0.0,0.0,0.6,-24,0,16,104,644
2996,1,1.0,0.0,0.0,0.6,-24,0,16,108,644
2997,1,1.0,0.0,0.0,0.6,-24,0,16,112,644
2998,1,1.0,0.0,0.0,0.6,-24,0,16,116,644
2999,1,1.0,0.0,0.0,0.6,-24,0,16,120,644
3036,1,1.0,0.0,0.0,0.6,-18,-30,17,100,644
3037,1,1.0,0.0,0.0,0.6,-18,-30,17,104,644
3038,1,1.0,0.0,0.0,0.6,-18,-30,17,108,644
3039,1,1.0,0.0,0.0,0.6,-18,-30,17,112,644
3040,1,1.0,0.0,0.0,0.6,-18,-30,17,116,644
3041,1,1.0,0.0,0.0,0.6,-18,-30,17,120,644
3072,1,1.0,0.0,0.0,0.6,-18,-24,17,100,644
3073,1,1.0,0.0,0.0,0.6,-18,-24,17,104,644
3074,1,1.0,0.0,0.0,0.6,-18,-24,17,108,644
3075,1,1.0,0.0,0.0,0.6,-18,-24,17,112,644
3076,1,1.0,0.0,0.0,0.6,-18,-24,17,116,644
3077,1,1.0,0.0,0.0,0.6,-18,-24,17,120,644
3103,1,1.0,0.0,0.0,0.6,-18,-18,16,104,644
3104,1,1.0,0.0,0.0,0.6,-18,-18,16,108,644
3108,1,1.0,0.0,0.0,0.6,-18,-18,17,100,644
3109,1,1.0,0.0,0.0,0.6,-18,-18,17,104,644
3110,1,1.0,0.0,0.0,0.6,-18,-18,17,108,644
3111,1,1.0,0.0,0.0,0.6,-18,-18,17,112,644
3112,1,1.0,0.0,0.0,0.6,-18,-18,17,116,644
3113,1,1.0,0.0,0.0,0.6,-18,-18,17,120,644
3138,1,1.0,0.0,0.0,0.6,-18,-12,16,100,644
3139,1,1.0,0.0,0.0,0.6,-18,-12,16,104,644
3140,1,1.0,0.0,0.0,0.6,-18,-12,16,108,644
3141,1,1.0,0.0,0.0,0.6,-18,-12,16,112,644
3142,1,1.0,0.0,0.0,0.6,-18,-12,16,116,644
3143,1,1.0,0.0,0.0,0.6,-18,-12,16,120,644
3174,1,1.0,0.0,0.0,0.6,-18,-6,16,100,644
3175,1,1.0,0.0,0.0,0.6,-18,-6,16,104,644
3176,1,1.0,0.0,0.0,0.6,-18,-6,16,108,644
3177,1,1.0,0.0,0.0,0.6,-18,-6,16,112,644
3178,1,1.0,0.0,0.0,0.6,-18,-6,16,116,644
3179,1,1.0,0.0,0.0,0.6,-18,-6,16,120,644
3210,1,1.0,0.0,0.0,0.6,-18,0,16,100,644
3211,1,1.0,0.0,0.0,0.6,-18,0,16,104,644
3212,1,1.0,0.0,0.0,0.6,-18,0,16,108,644
3213,1,1.0,0.0,0.0,0.6,-18,0,16,112,644
3214,1,1.0,0.0,0.0,0.6,-18,0,16,116,644
3215,1,1.0,0.0,0.0,0.6,-18,0,16,120,644
3252,1,1.0,0.0,0.0,0.6,-12,-30,17,100,644
3253,1,1.0,0.0,0.0,0.6,-12,-30,17,104,644
3254,1,1.0,0.0,0.0,0.6,-12,-30,17,108,644
3255,1,1.0,0.0,0.0,0.6,-12,-30,17,112,644
3256,1,1.0,0.0,0.0,0.6,-12,-30,17,116,644
3257,1,1.0,0.0,0.0,0.6,-12,-30,17,120,644
3288,1,1.0,0.0,0.0,0.6,-12,-24,17,100,644
3289,1,1.0,0.0,0.0,0.6,-12,-24,17,104,644
3290,1,1.0,0.0,0.0,0.6,-12,-24,17,108,644
3291,1,1.0,0.0,0.0,0.6,-12,-24,17,112,644
3292,1,1.0,0.0,0.0,0.6,-12,-24,17,116,644
3293,1,1.0,0.0,0.0,0.6,-12,-24,17,120,644
3318,1,1.0,0.0,0.0,0.6,-12,-18,16,100,644
3319,1,1.0,0.0,0.0,0.6,-12,-18,16,104,644
3320,1,1.0,0.0,0.0,0.6,-12,-18,16,108,644
3321,1,1.0,0.0,0.0,0.6,-12,-18,16,112,644
3324,1,1.0,0.0,0.0,0.6,-12,-18,17,100,644
3325,1,1.0,0.0,0.0,0.6,-12,-18,17,104,644
3326,1,1.0,0.0,0.0,0.6,-12,-18,17,108,644
3327,1,1.0,0.0,0.0,0.6,-12,-18,17,112,644
3328,1,1.0,0.0,0.0,0.6,-12,-18,17,116,644
3329,1,1.0,0.0,0.0,0.6,-12,-18,17,120,644
3354,1,1.0,0.0,0.0,0.6,-12,-12,16,100,644
3355,1,1.0,0.0,0.0,0.6,-12,-12,16,104,644
3356,1,1.0,0.0,0.0,0.6,-12,-12,16,108,644
3357,1,1.0,0.0,0.0,0.6,-12,-12,16,112,644
3358,1,1.0,0.0,0.0,0.6,-12,-12,16,116,644
3359,1,1.0,0.0,0.0,0.6,-12,-12,16,120,644
3390,1,1.0,0.0,0.0,0.6,-12,-6,16,100,644
3391,1,1.0,0.0,0.0,0.6,-12,-6,16,104,644
3392,1,1.0,0.0,0.0,0.6,-12,-6,16,108,644
3393,1,1.0,0.0,0.0,0.6,-12,-6,16,112,644
3394,1,1.0,0.0,0.0,0.6,-12,-6,16,116,644
3395,1,1.0,0.0,0.0,0.6,-12,-6,16,120,644
3426,1,1.0,0.0,0.0,0.6,-12,0,16,100,644
3427,1,1.0,0.0,0.0,0.6,-12,0,16,104,644
3428,1,1.0,0.0,0.0,0.6,-12,0,16,108,644
3429,1,1.0,0.0,0.0,0.6,-12,0,16,112,644
3430,1,1.0,0.0,0.0,0.6,-12,0,16,116,644
3431,1,1.0,0.0,0.0,0.6,-12,0,16,120,644
3468,1,1.0,0.0,0.0,0.6,-6,-30,17,100,644
3469,1,1.0,0.0,0.0,0.6,-6,-30,17,104,644
3470,1,1.0,0.0,0.0,0.6,-6,-30,17,108,644
3471,1,1.0,0.0,0.0,0.6,-6,-30,17,112,644
3472,1,1.0,0.0,0.0,0.6,-6,-30,17,116,644
3473,1,1.0,0.0,0.0,0.6,-6,-30,17,120,644
3504,1,1.0,0.0,0.0,0.6,-6,-24,17,100,644
3505,1,1.0,0.0,0.0,0.6,-6,-24,17,104,644
3506,1,1.0,0.0,0.0,0.6,-6,-24,17,108,644
3507,1,1.0,0.0,0.0,0.6,-6,-24,17,112,644
3508,1,1.0,0.0,0.0,0.6,-6,-24,17,116,644
3509,1,1.0,0.0,0.0,0.6,-6,-24,17,120,644
3534,1,1.0,0.0,0.0,0.6,-6,-18,16,100,644
3535,1,1.0,0.0,0.0,0.6,-6,-18,16,104,644
3537,1,1.0,0.0,0.0,0.6,-6,-18,16,112,644
3539,1,1.0,0.0,0.0,0.6,-6,-18,16,120,644
3540,1,1.0,0.0,0.0,0.6,-6,-18,17,100,644
3541,1,1.0,0.0,0.0,0.6,-6,-18,17,104,644
3542,1,1.0,0.0,0.0,0.6,-6,-18,17,108,644
3543,1,1.0,0.0,0.0,0.6,-6,-18,17,112,644
3544,1,1.0,0.0,0.0,0.6,-6,-18,17,116,644
3545,1,1.0,0.0,0.0,0.6,-6,-18,17,120,644
3570,1,1.0,0.0,0.0,0.6,-6,-12,16,100,644
3571,1,1.0,0.0,0.0,0.6,-6,-12,16,104,644
3572,1,1.0,0.0,0.0,0.6,-6,-12,16,108,644
3573,1,1.0,0.0,0.0,0.6,-6,-12,16,112,644
3574,1,1.0,0.0,0.0,0.6,-6,-12,16,116,644
3575,1,1.0,0.0,0.0,0.6,-6,-12,16,120,644
3606,1,1.0,0.0,0.0,0.6,-6,-6,16,100,644
3607,1,1.0,0.0,0.0,0.6,-6,-6,16,104,644
3608,1,1.0,0.0,0.0,0.6,-6,-6,16,108,644
3609,1,1.0,0.0,0.0,0.6,-6,-6,16,112,644
3610,1,1.0,0.0,0.0,0.6,-6,-6,16,116,644
3611,1,1.0,0.0,0.0,0.6,-6,-6,16,120,644
3642,1,1.0,0.0,0.0,0.6,-6,0,16,100,644
3643,1,1.0,0.0,0.0,0.6,-6,0,16,104,644
3644,1,1.0,0.0,0.0,0.6,-6,0,16,108,644
3645,1,1.0,0.0,0.0,0.6,-6,0,16,112,644
3646,1,1.0,0.0,0.0,0.6,-6,0,16,116,644
3647,1,1.0,0.0,0.0,0.6,-6,0,16,120,644
3679,1,1.0,0.0,0.0,0.6,0,-30,16,104,644
3684,1,1.0,0.0,0.0,0.6,0,-30,17,100,644
3685,1,1.0,0.0,0.0,0.6,0,-30,17,104,644
3686,1,1.0,0.0,0.0,0.6,0,-30,17,108,644
3687,1,1.0,0.0,0.0,0.6,0,-30,17,112,644
3688,1,1.0,0.0,0.0,0.6,0,-30,17,116,644
3689,1,1.0,0.0,0.0,0.6,0,-30,17,120,644
3714,1,1.0,0.0,0.0,0.6,0,-24,16,100,644
3716,1,1.0,0.0,0.0,0.6,0,-24,16,108,644
3720,1,1.0,0.0,0.0,0.6,0,-24,17,100,644
3721,1,1.0,0.0,0.0,0.6,0,-24,17,104,644
3722,1,1.0,0.0,0.0,0.6,0,-24,17,108,644
3723,1,1.0,0.0,0.0,0.6,0,-24,17,112,644
3724,1,1.0,0.0,0.0,0.6,0,-24,17,116,644
3725,1,1.0,0.0,0.0,0.6,0,-24,17,120,644
3750,1,1.0,0.0,0.0,0.6,0,-18,16,100,644
3751,1,1.0,0.0,0.0,0.6,0,-18,16,104,644
3752,1,1.0,0.0,0.0,0.6,0,-18,16,108,644
3753,1,1.0,0.0,0.0,0.6,0,-18,16,112,644
3754,1,1.0,0.0,0.0,0.6,0,-18,16,116,644
3755,1,1.0,0.0,0.0,0.6,0,-18,16,120,644
3757,1,1.0,0.0,0.0,0.6,0,-18,17,104,644
3758,1,1.0,0.0,0.0,0.6,0,-18,17,108,644
3759,1,1.0,0.0,0.0,0.6,0,-18,17,112,644
3760,1,1.0,0.0,0.0,0.6,0,-18,17,116,644
3786,1,1.0,0.0,0.0,0.6,0,-12,16,100,644
3787,1,1.0,0.0,0.0,0.6,0,-12,16,104,644
3788,1,1.0,0.0,0.0,0.6,0,-12,16,108,644
3789,1,1.0,0.0,0.0,0.6,0,-12,16,112,644
3790,1,1.0,0.0,0.0,0.6,0,-12,16,116,644
3791,1,1.0,0.0,0.0,0.6,0,-12,16,120,644
3822,1,1.0,0.0,0.0,0.6,0,-6,16,100,644
3823,1,1.0,0.0,0.0,0.6,0,-6,16,104,644
3824,1,1.0,0.0,0.0,0.6,0,-6,16,108,644
3825,1,1.0,0.0,0.0,0.6,0,-6,16,112,644
3826,1,1.0,0.0,0.0,0.6,0,-6,16,116,644
3827,1,1.0,0.0,0.0,0.6,0,-6,16,120,644
3858,1,1.0,0.0,0.0,0.6,0,0,16,100,644
3859,1,1.0,0.0,0.0,0.6,0,0,16,104,644
3860,1,1.0,0.0,0.0,0.6,0,0,16,108,644
3861,1,1.0,0.0,0.0,0.6,0,0,16,112,644
3862,1,1.0,0.0,0.0,0.6,0,0,16,116,644
3863,1,1.0,0.0,0.0,0.6,0,0,16,120,644
3901,1,1.0,0.0,0.0,0.8,-30,-30,17,104,644
3972,1,1.0,0.0,0.0,0.8,-30,-18,17,100,644
3973,1,1.0,0.0,0.0,0.8,-30,-18,17,104,644
3974,1,1.0,0.0,0.0,0.8,-30,-18,17,108,644
3975,1,1.0,0.0,0.0,0.8,-30,-18,17,112,644
3976,1,1.0,0.0,0.0,0.8,-30,-18,17,116,644
4008,1,1.0,0.0,0.0,0.8,-30,-12,17,100,644
4009,1,1.0,0.0,0.0,0.8,-30,-12,17,104,644
4010,1,1.0,0.0,0.0,0.8,-30,-12,17,108,644
4011,1,1.0,0.0,0.0,0.8,-30,-12,17,112,644
4012,1,1.0,0.0,0.0,0.8,-30,-12,17,116,644
4013,1,1.0,0.0,0.0,0.8,-30,-12,17,120,644
4038,1,1.0,0.0,0.0,0.8,-30,-6,16,100,644
4039,1,1.0,0.0,0.0,0.8,-30,-6,16,104,644
4040,1,1.0,0.0,0.0,0.8,-30,-6,16,108,644
4041,1,1.0,0.0,0.0,0.8,-30,-6,16,112,644
4042,1,1.0,0.0,0.0,0.8,-30,-6,16,116,644
4043,1,1.0,0.0,0.0,0.8,-30,-6,16,120,644
4045,1,1.0,0.0,0.0,0.8,-30,-6,17,104,644
4047,1,1.0,0.0,0.0,0.8,-30,-6,17,112,644
4048,1,1.0,0.0,0.0,0.8,-30,-6,17,116,644
4049,1,1.0,0.0,0.0,0.8,-30,-6,17,120,644
4074,1,1.0,0.0,0.0,0.8,-30,0,16,100,644
4075,1,1.0,0.0,0.0,0.8,-30,0,16,104,644
4076,1,1.0,0.0,0.0,0.8,-30,0,16,108,644
4077,1,1.0,0.0,0.0,0.8,-30,0,16,112,644
4078,1,1.0,0.0,0.0,0.8,-30,0,16,116,644
4079,1,1.0,0.0,0.0,0.8,-30,0,16,120,644
4152,1,1.0,0.0,0.0,0.8,-24,-24,17,100,644
4188,1,1.0,0.0,0.0,0.8,-24,-18,17,100,644
4189,1,1.0,0.0,0.0,0.8,-24,-18,17,104,644
4191,1,1.0,0.0,0.0,0.8,-24,-18,17,112,644
4192,1,1.0,0.0,0.0,0.8,-24,-18,17,116,644
4193,1,1.0,0.0,0.0,0.8,-24,-18,17,120,644
4220,1,1.0,0.0,0.0,0.8,-24,-12,16,108,644
4224,1,1.0,0.0,0.0,0.8,-24,-12,17,100,644
4225,1,1.0,0.0,0.0,0.8,-24,-12,17,104,644
4226,1,1.0,0.0,0.0,0.8,-24,-12,17,108,644
4228,1,1.0,0.0,0.0,0.8,-24,-12,17,116,644
4229,1,1.0,0.0,0.0,0.8,-24,-12,17,120,644
4254,1,1.0,0.0,0.0,0.8,-24,-6,16,100,644
4255,1,1.0,0.0,0.0,0.8,-24,-6,16,104,644
4256,1,1.0,0.0,0.0,0.8,-24,-6,16,108,644
4257,1,1.0,0.0,0.0,0.8,-24,-6,16,112,644
4258,1,1.0,0.0,0.0,0.8,-24,-6,16,116,644
4265,1,1.0,0.0,0.0,0.8,-24,-6,17,120,644
4290,1,1.0,0.0,0.0,0.8,-24,0,16,100,644
4291,1,1.0,0.0,0.0,0.8,-24,0,16,104,644
4292,1,1.0,0.0,0.0,0.8,-24,0,16,108,644
4293,1,1.0,0.0,0.0,0.8,-24,0,16,112,644
4294,1,1.0,0.0,0.0,0.8,-24,0,16,116,644
4295,1,1.0,0.0,0.0,0.8,-24,0,16,120,644
4370,1,1.0,0.0,0.0,0.8,-18,-24,17,108,644
4404,1,1.0,0.0,0.0,0.8,-18,-18,17,100,644
4405,1,1.0,0.0,0.0,0.8,-18,-18,17,104,644
4406,1,1.0,0.0,0.0,0.8,-18,-18,17,108,644
4407,1,1.0,0.0,0.0,0.8,-18,-18,17,112,644
4408,1,1.0,0.0,0.0,0.8,-18,-18,17,116,644
4409,1,1.0,0.0,0.0,0.8,-18,-18,17,120,644
4440,1,1.0,0.0,0.0,0.8,-18,-12,17,100,644
4441,1,1.0,0.0,0.0,0.8,-18,-12,17,104,644
4442,1,1.0,0.0,0.0,0.8,-18,-12,17,108,644
4443,1,1.0,0.0,0.0,0.8,-18,-12,17,112,644
4444,1,1.0,0.0,0.0,0.8,-18,-12,17,116,644
4445,1,1.0,0.0,0.0,0.8,-18,-12,17,120,644
4470,1,1.0,0.0,0.0,0.8,-18,-6,16,100,644
4471,1,1.0,0.0,0.0,0.8,-18,-6,16,104,644
4472,1,1.0,0.0,0.0,0.8,-18,-6,16,108,644
4473,1,1.0,0.0,0.0,0.8,-18,-6,16,112,644
4474,1,1.0,0.0,0.0,0.8,-18,-6,16,116,644
4475,1,1.0,0.0,0.0,0.8,-18,-6,16,120,644
4506,1,1.0,0.0,0.0,0.8,-18,0,16,100,644
4507,1,1.0,0.0,0.0,0.8,-18,0,16,104,644
4508,1,1.0,0.0,0.0,0.8,-18,0,16,108,644
4509,1,1.0,0.0,0.0,0.8,-18,0,16,112,644
4510,1,1.0,0.0,0.0,0.8,-18,0,16,116,644
4620,1,1.0,0.0,0.0,0.8,-12,-18,17,100,644
4621,1,1.0,0.0,0.0,0.8,-12,-18,17,104,644
4622,1,1.0,0.0,0.0,0.8,-12,-18,17,108,644
4623,1,1.0,0.0,0.0,0.8,-12,-18,17,112,644
4656,1,1.0,0.0,0.0,0.8,-12,-12,17,100,644
4657,1,1.0,0.0,0.0,0.8,-12,-12,17,104,644
4658,1,1.0,0.0,0.0,0.8,-12,-12,17,108,644
4659,1,1.0,0.0,0.0,0.8,-12,-12,17,112,644
4660,1,1.0,0.0,0.0,0.8,-12,-12,17,116,644
4661,1,1.0,0.0,0.0,0.8,-12,-12,17,120,644
4686,1,1.0,0.0,0.0,0.8,-12,-6,16,100,644
4687,1,1.0,0.0,0.0,0.8,-12,-6,16,104,644
4689,1,1.0,0.0,0.0,0.8,-12,-6,16,112,644
4690,1,1.0,0.0,0.0,0.8,-12,-6,16,116,644
4691,1,1.0,0.0,0.0,0.8,-12,-6,16,120,644
4722,1,1.0,0.0,0.0,0.8,-12,0,16,100,644
4723,1,1.0,0.0,0.0,0.8,-12,0,16,104,644
4724,1,1.0,0.0,0.0,0.8,-12,0,16,108,644
4725,1,1.0,0.0,0.0,0.8,-12,0,16,112,644
4726,1,1.0,0.0,0.0,0.8,-12,0,16,116,644
4727,1,1.0,0.0,0.0,0.8,-12,0,16,120,644
4800,1,1.0,0.0,0.0,0.8,-6,-24,17,100,644
4836,1,1.0,0.0,0.0,0.8,-6,-18,17,100,644
4837,1,1.0,0.0,0.0,0.8,-6,-18,17,104,644
4839,1,1.0,0.0,0.0,0.8,-6,-18,17,112,644
4840,1,1.0,0.0,0.0,0.8,-6,-18,17,116,644
4841,1,1.0,0.0,0.0,0.8,-6,-18,17,120,644
4869,1,1.0,0.0,0.0,0.8,-6,-12,16,112,644
4872,1,1.0,0.0,0.0,0.8,-6,-12,17,100,644
4874,1,1.0,0.0,0.0,0.8,-6,-12,17,108,644
4875,1,1.0,0.0,0.0,0.8,-6,-12,17,112,644
4876,1,1.0,0.0,0.0,0.8,-6,-12,17,116,644
4877,1,1.0,0.0,0.0,0.8,-6,-12,17,120,644
4902,1,1.0,0.0,0.0,0.8,-6,-6,16,100,644
4903,1,1.0,0.0,0.0,0.8,-6,-6,16,104,644
4904,1,1.0,0.0,0.0,0.8,-6,-6,16,108,644
4905,1,1.0,0.0,0.0,0.8,-6,-6,16,112,644
4906,1,1.0,0.0,0.0,0.8,-6,-6,16,116,644
4907,1,1.0,0.0,0.0,0.8,-6,-6,16,120,644
4938,1,1.0,0.0,0.0,0.8,-6,0,16,100,644
4939,1,1.0,0.0,0.0,0.8,-6,0,16,104,644
4940,1,1.0,0.0,0.0,0.8,-6,0,16,108,644
4941,1,1.0,0.0,0.0,0.8,-6,0,16,112,644
4942,1,1.0,0.0,0.0,0.8,-6,0,16,116,644
4943,1,1.0,0.0,0.0,0.8,-6,0,16,120,644
4980,1,1.0,0.0,0.0,0.8,0,-30,17,100,644
4981,1,1.0,0.0,0.0,0.8,0,-30,17,104,644
5016,1,1.0,0.0,0.0,0.8,0,-24,17,100,644
5017,1,1.0,0.0,0.0,0.8,0,-24,17,104,644
5018,1,1.0,0.0,0.0,0.8,0,-24,17,108,644
5019,1,1.0,0.0,0.0,0.8,0,-24,17,112,644
5020,1,1.0,0.0,0.0,0.8,0,-24,17,116,644
5021,1,1.0,0.0,0.0,0.8,0,-24,17,120,644
5052,1,1.0,0.0,0.0,0.8,0,-18,17,100,644
5053,1,1.0,0.0,0.0,0.8,0,-18,17,104,644
5054,1,1.0,0.0,0.0,0.8,0,-18,17,108,644
5055,1,1.0,0.0,0.0,0.8,0,-18,17,112,644
5056,1,1.0,0.0,0.0,0.8,0,-18,17,116,644
5057,1,1.0,0.0,0.0,0.8,0,-18,17,120,644
5083,1,1.0,0.0,0.0,0.8,0,-12,16,104,644
5084,1,1.0,0.0,0.0,0.8,0,-12,16,108,644
5085,1,1.0,0.0,0.0,0.8,0,-12,16,112,644
5087,1,1.0,0.0,0.0,0.8,0,-12,16,120,644
5091,1,1.0,0.0,0.0,0.8,0,-12,17,112,644
5093,1,1.0,0.0,0.0,0.8,0,-12,17,120,644
5118,1,1.0,0.0,0.0,0.8,0,-6,16,100,644
5119,1,1.0,0.0,0.0,0.8,0,-6,16,104,644
5120,1,1.0,0.0,0.0,0.8,0,-6,16,108,644
5121,1,1.0,0.0,0.0,0.8,0,-6,16,112,644
5122,1,1.0,0.0,0.0,0.8,0,-6,16,116,644
5123,1,1.0,0.0,0.0,0.8,0,-6,16,120,644
5154,1,1.0,0.0,0.0,0.8,0,0,16,100,644
5155,1,1.0,0.0,0.0,0.8,0,0,16,104,644
5156,1,1.0,0.0,0.0,0.8,0,0,16,108,644
5157,1,1.0,0.0,0.0,0.8,0,0,16,112,644
5158,1,1.0,0.0,0.0,0.8,0,0,16,116,644
5159,1,1.0,0.0,0.0,0.8,0,0,16,120,644
5590,1,1.0,0.0,0.0,1.0,-24,0,16,116,644
6019,1,1.0,0.0,0.0,1.0,-12,0,16,104,644
6236,1,1.0,0.0,0.0,1.0,-6,0,16,108,644
12,2,3.0,0.0,0.0,0.2,-30,-30,17,100,644
13,2,3.0,0.0,0.0,0.2,-30,-30,17,104,644
14,2,3.0,0.0,0.0,0.2,-30,-30,17,108,644
15,2,3.0,0.0,0.0,0.2,-30,-30,17,112,644
16,2,3.0,0.0,0.0,0.2,-30,-30,17,116,644
17,2,3.0,0.0,0.0,0.2,-30,-30,17,120,644
48,2,3.0,0.0,0.0,0.2,-30,-24,17,100,644
49,2,3.0,0.0,0.0,0.2,-30,-24,17,104,644
50,2,3.0,0.0,0.0,0.2,-30,-24,17,108,644
51,2,3.0,0.0,0.0,0.2,-30,-24,17,112,644
52,2,3.0,0.0,0.0,0.2,-30,-24,17,116,644
53,2,3.0,0.0,0.0,0.2,-30,-24,17,120,644
122,2,3.0,0.0,0.0,0.2,-30,-12,17,108,644
228,2,3.0,0.0,0.0,0.2,-24,-30,17,100,644
229,2,3.0,0.0,0.0,0.2,-24,-30,17,104,644
230,2,3.0,0.0,0.0,0.2,-24,-30,17,108,644
231,2,3.0,0.0,0.0,0.2,-24,-30,17,112,644
232,2,3.0,0.0,0.0,0.2,-24,-30,17,116,644
233,2,3.0,0.0,0.0,0.2,-24,-30,17,120,644
264,2,3.0,0.0,0.0,0.2,-24,-24,17,100,644
267,2,3.0,0.0,0.0,0.2,-24,-24,17,112,644
268,2,3.0,0.0,0.0,0.2,-24,-24,17,116,644
269,2,3.0,0.0,0.0,0.2,-24,-24,17,120,644
300,2,3.0,0.0,0.0,0.2,-24,-18,17,100,644
411,2,3.0,0.0,0.0,0.2,-24,0,17,112,644
444,2,3.0,0.0,0.0,0.2,-18,-30,17,100,644
445,2,3.0,0.0,0.0,0.2,-18,-30,17,104,644
446,2,3.0,0.0,0.0,0.2,-18,-30,17,108,644
447,2,3.0,0.0,0.0,0.2,-18,-30,17,112,644
448,2,3.0,0.0,0.0,0.2,-18,-30,17,116,644
449,2,3.0,0.0,0.0,0.2,-18,-30,17,120,644
480,2,3.0,0.0,0.0,0.2,-18,-24,17,100,644
481,2,3.0,0.0,0.0,0.2,-18,-24,17,104,644
482,2,3.0,0.0,0.0,0.2,-18,-24,17,108,644
483,2,3.0,0.0,0.0,0.2,-18,-24,17,112,644
484,2,3.0,0.0,0.0,0.2,-18,-24,17,116,644
485,2,3.0,0.0,0.0,0.2,-18,-24,17,120,644
556,2,3.0,0.0,0.0,0.2,-18,-12,17,116,644
593,2,3.0,0.0,0.0,0.2,-18,-6,17,120,644
660,2,3.0,0.0,0.0,0.2,-12,-30,17,100,644
661,2,3.0,0.0,0.0,0.2,-12,-30,17,104,644
662,2,3.0,0.0,0.0,0.2,-12,-30,17,108,644
663,2,3.0,0.0,0.0,0.2,-12,-30,17,112,644
664,2,3.0,0.0,0.0,0.2,-12,-30,17,116,644
665,2,3.0,0.0,0.0,0.2,-12,-30,17,120,644
696,2,3.0,0.0,0.0,0.2,-12,-24,17,100,644
697,2,3.0,0.0,0.0,0.2,-12,-24,17,104,644
698,2,3.0,0.0,0.0,0.2,-12,-24,17,108,644
699,2,3.0,0.0,0.0,0.2,-12,-24,17,112,644
700,2,3.0,0.0,0.0,0.2,-12,-24,17,116,644
701,2,3.0,0.0,0.0,0.2,-12,-24,17,120,644
734,2,3.0,0.0,0.0,0.2,-12,-18,17,108,644
735,2,3.0,0.0,0.0,0.2,-12,-18,17,112,644
841,2,3.0,0.0,0.0,0.2,-12,0,17,104,644
876,2,3.0,0.0,0.0,0.2,-6,-30,17,100,644
877,2,3.0,0.0,0.0,0.2,-6,-30,17,104,644
878,2,3.0,0.0,0.0,0.2,-6,-30,17,108,644
879,2,3.0,0.0,0.0,0.2,-6,-30,17,112,644
880,2,3.0,0.0,0.0,0.2,-6,-30,17,116,644
881,2,3.0,0.0,0.0,0.2,-6,-30,17,120,644
913,2,3.0,0.0,0.0,0.2,-6,-24,17,104,644
915,2,3.0,0.0,0.0,0.2,-6,-24,17,112,644
916,2,3.0,0.0,0.0,0.2,-6,-24,17,116,644
917,2,3.0,0.0,0.0,0.2,-6,-24,17,120,644
948,2,3.0,0.0,0.0,0.2,-6,-18,17,100,644
951,2,3.0,0.0,0.0,0.2,-6,-18,17,112,644
1092,2,3.0,0.0,0.0,0.2,0,-30,17,100,644
1093,2,3.0,0.0,0.0,0.2,0,-30,17,104,644
1094,2,3.0,0.0,0.0,0.2,0,-30,17,108,644
1095,2,3.0,0.0,0.0,0.2,0,-30,17,112,644
1096,2,3.0,0.0,0.0,0.2,0,-30,17,116,644
1097,2,3.0,0.0,0.0,0.2,0,-30,17,120,644
1128,2,3.0,0.0,0.0,0.2,0,-24,17,100,644
1129,2,3.0,0.0,0.0,0.2,0,-24,17,104,644
1130,2,3.0,0.0,0.0,0.2,0,-24,17,108,644
1131,2,3.0,0.0,0.0,0.2,0,-24,17,112,644
1132,2,3.0,0.0,0.0,0.2,0,-24,17,116,644
1133,2,3.0,0.0,0.0,0.2,0,-24,17,120,644
1164,2,3.0,0.0,0.0,0.2,0,-18,17,100,644
1165,2,3.0,0.0,0.0,0.2,0,-18,17,104,644
1166,2,3.0,0.0,0.0,0.2,0,-18,17,108,644
1167,2,3.0,0.0,0.0,0.2,0,-18,17,112,644
1168,2,3.0,0.0,0.0,0.2,0,-18,17,116,644
1169,2,3.0,0.0,0.0,0.2,0,-18,17,120,644
1200,2,3.0,0.0,0.0,0.2,0,-12,17,100,644
1202,2,3.0,0.0,0.0,0.2,0,-12,17,108,644
1203,2,3.0,0.0,0.0,0.2,0,-12,17,112,644
1204,2,3.0,0.0,0.0,0.2,0,-12,17,116,644
1205,2,3.0,0.0,0.0,0.2,0,-12,17,120,644
1240,2,3.0,0.0,0.0,0.2,0,-6,17,116,644
1241,2,3.0,0.0,0.0,0.2,0,-6,17,120,644
1344,2,3.0,0.0,0.0,0.4,-30,-24,17,100,644
1345,2,3.0,0.0,0.0,0.4,-30,-24,17,104,644
1346,2,3.0,0.0,0.0,0.4,-30,-24,17,108,644
1347,2,3.0,0.0,0.0,0.4,-30,-24,17,112,644
1380,2,3.0,0.0,0.0,0.4,-30,-18,17,100,644
1381,2,3.0,0.0,0.0,0.4,-30,-18,17,104,644
1382,2,3.0,0.0,0.0,0.4,-30,-18,17,108,644
1383,2,3.0,0.0,0.0,0.4,-30,-18,17,112,644
1384,2,3.0,0.0,0.0,0.4,-30,-18,17,116,644
1385,2,3.0,0.0,0.0,0.4,-30,-18,17,120,644
1560,2,3.0,0.0,0.0,0.4,-24,-24,17,100,644
1564,2,3.0,0.0,0.0,0.4,-24,-24,17,116,644
1565,2,3.0,0.0,0.0,0.4,-24,-24,17,120,644
1596,2,3.0,0.0,0.0,0.4,-24,-18,17,100,644
1597,2,3.0,0.0,0.0,0.4,-24,-18,17,104,644
1598,2,3.0,0.0,0.0,0.4,-24,-18,17,108,644
